word	en_google_translation
Arbeitsgebiet	work area
Qualifizierung	qualification
Lernerfolg	learning success
Führungsposition	leading position
Beobachten	observe
Neufassung	recast
Konfliktsituation	conflict situation
Talk	talk
Kundenorientierung	customer focus
Teilnehmen	participate
Zielsetzung	objective
Umstrukturierung	restructuring
Grundeinstellung	basic setting
Überprüfung	examination
Hyperaktivität	hyperactivity
Ausprägung	expression
Bundesbank	bundesbank
Auftragnehmer	contractor
Hinspiel	first leg
Leitlinie	guideline
Linkspartei	left party
Klimawandel	climate change
Geschäftsraum	business room
Gemarkung	district
Demonstrationszug	demonstration march
Bildungspolitik	education policy
Verkehrssicherheit	road safety
Anschlußstelle	connection point
Arbeitsunfall	occupational accident
Arbeitsrecht	employment law
Herausforderer	challenger
Programmpunkt	program point
Spezialeinheit	special forces
Nachbesserung	rework
Schaltung	circuit
Unwirksamkeit	ineffectiveness
Geschäftsbedingung	terms and condition
Mannheimer	mannheimer
Leistungsspektrum	range of services
Reederei	shipping company
Landeskriminalamt	state criminal police office
Abmahnung	warning
Wahlversprechen	election promises
Raubüberfall	robbery
Fahrverbot	driving ban
Rechtssicherheit	legal certainty
Anpfiff	kick-off
Abnahme	acceptance
Preisliste	price list
Aufrechnung	on bill
Schadensersatz	damages
Einmündung	confluence
Chefsache	matter for the boss
Dresdner	dresden
Erlanger	erlanger
Fokus	focus
Autohaus	car dealer
Haftbefehl	arrest warrant
Verbandsgemeinde	association community
Hagener	hagener
Stundenkilometer	kilometers per hour
Bergstraße	mountain road
Herausgabe	publication
Parteivorsitzende	party leader
Parteichef	party leader
Spitzenkandidat	top candidate
Vermißte	missing people
Verursacher	cause
Werktag	working day
Jugendschutz	youth protection
Zwischenbericht	interim report
Bundesliga	bundesliga
Zweigstelle	branch
Völkergemeinschaft	community of nations
Welthungerhilfe	world hunger help
Büroraum	office space
Obergeschoß	upper floor
Hochtour	full speed
Geltendmachung	assertion
Vormonat	previous month
Oberhaupt	head
Schriftform	written form
Neuwahl	new election
Pipeline	pipeline
Fahrzeugführer	vehicle driver
Großereignis	major event
Baumaßnahme	construction project
Anlieger	residents
Arbeitsmarktpolitik	labor market policy
Unterzeichnung	signing
Rahmenvertrag	framework agreement
Bundesbehörde	federal agency
Heimspiel	home game
Spieltag	gameday
Lindenstraße	lindenstrasse
Staatsangehörige	nationals
Bereitstellung	deployment
Bummel	stroll
Sonntagabend	sunday evening
Fahrerlaubnis	driving licence
Kraftwerk	power plant
Polizeidirektion	police department
Regelsatz	rule set
Nichtregierungsorganisation	non-governmental organization
Ungar	hungarian
Rückfrage	inquiry
Vorbeugung	prevention
F	f
Energieversorger	energy supplier
Polizeistation	police station
Fettsäure	fatty acid
Hannoveraner	hanoverians
Derby	derby
Absurdität	absurdity
Defekte	defects
Aktienmarkt	stock market
Neuzugang	new addition
Duo	duo
Halbfinale	semifinals
Zutritt	access
Wahlkreis	constituency
Gehäuse	housing
Vertragsschluß	conclusion of contract
Membran	membrane
Epidemie	epidemic
Schulprojekt	school project
Partnerstadt	sister city
Entgleisung	derailment
Verkehrsteilnehmer	road users
Kasseler	kassel
Weltgesundheitsorganisation	world health organization
Aufenthaltsort	abode
Abschlagszahlung	advance payment
Tarif	tariff
Arena	arena
Pressestelle	press office
Freiheitsstrafe	imprisonment sentence
Vertrauensfrage	question of trust
Kanzlerkandidat	candidate for chancellor
Reiseziel	holiday destination
Zusammenlegung	merger
Finanzgericht	tax court
Zwischenbilanz	interim balance sheet
Radler	cyclist
Rücknahme	withdrawal
Opus	opus
Exkurs	excursus
Trilogie	trilogy
Sozialgeschichte	social history
Schriftenreihe	series of publications
Grundschulkind	elementary school child
Kraftfahrer	driver
Bedeutsamkeit	significance
Anmeldeformular	registration form
Einbringen	bring in
Geschichtswissenschaft	history
Kulturwissenschaft	cultural studies
Literaturwissenschaft	literary studies
Erstellung	creation
Beratungsleistung	consulting service
Themenbereich	subject area
Coach	coach
Spot	spot
Krisenzeit	time of crisis
Web	web
Soziale	social
Karfreitag	good friday
Choral	chorale
Herzstück	centerpiece
Mitgliedsbeitrag	membership fee
Arbeiterwohlfahrt	workers' welfare
Ehrenmitglied	honorary member
Stadttheater	city theatre
Homogenität	homogeneity
Programmheft	program booklet
Abwehrkraft	defensive power
Zusammenstellung	compilation
Verbreitungsgebiet	distribution area
Fachbegriff	technical term
Literaturliste	literature list
Schädling	pest
Fortgeschrittene	advanced
Systematik	systematics
Nachschlagewerk	reference book
Literaturangabe	literature reference
Düngung	fertilization
Aussaat	sowing
Jahreszahl	year
Klassifizierung	classification
Kunstverein	art association
Diözese	diocese
Patron	patron
Naturwissenschaftler	natural scientist
Generalsekretär	secretary general
Wiederwahl	re-election
Vorstandsmitglied	board member
Arbeitsgemeinschaft	working group
Mitgliederversammlung	general meeting
Stimmenmehrheit	majority of votes
Abgeschiedenheit	seclusion
Treff	meet
Erzbischof	archbishop
Alltagsleben	everyday life
Spiritualität	spirituality
Evangelium	gospel
Bundeshauptstadt	federal capital
Meinungsaustausch	exchange of opinions
Würzburger	würzburg
Friedhelm	friedhelm
Rückschau	review
Eucharistie	eucharist
Bischofskonferenz	bishops' conference
Reliquie	relic
Eucharistiefeier	eucharistic celebration
Zentralstelle	central office
Hilfswerk	aid agency
Hilfsmaßnahme	relief measure
Geschäftsordnung	rules of procedure
Satzungsänderung	amendment to the articles of association
Zweckbestimmung	intended use
Fotografin	photographer
Jubiläumsjahr	anniversary year
Beten	pray
Vereinsregister	club register
Amtsperiode	term of office
Prälat	prelate
Dachorganisation	umbrella organization
Verbrennen	burn
Antragsteller	applicant
Behebung	fix
Säkularisierung	secularization
Individualisierung	individualization
Lebensführung	way of life
Vollversammlung	general assembly
Rundschreiben	circular
Theologie	theology
Nachbereitung	postprocessing
Wallfahrt	pilgrimage
Handhabe	handle
Diplomstudiengang	diploma course
Maßgabe	proviso
Orient	orient
Reformbewegung	reform movement
Spätmittelalter	late middle ages
Reformation	reformation
Geschäftsstelle	office
Geschäftsjahr	fiscal year
Kalenderjahr	calendar year
Weltjugendtag	world youth day
Copyright	copyright
Erfahrungsbericht	experience report
Diskussionsrunde	discussion round
Feige	cowardly
Sperrfrist	blocking period
Kongregation	congregation
Gesuch	request
Rentenversicherungsträger	pension insurance provider
Notlage	emergency
Festveranstaltung	festive event
Konföderation	confederacy
Festvortrag	lecture
Entwicklungsland	developing country
Prüfer	tester
Archivar	archivist
Archivierung	archiving
Naturforscher	naturalist
Theologe	theologian
Mystiker	mystic
Volksrepublik	people's republic
Franziskaner	franciscan
Referentin	speaker
Vergütung	compensation
Kirchengeschichte	church history
Tourismus	tourism
Friedenspreis	peace prize
Zielgruppe	target group
Prägung	embossing
Zuteilung	allocation
Personalakte	personnel file
Bundeswirtschaftsminister	federal minister of economics
Menschenrechtsverletzung	human rights violation
Jerusalemer	jerusalemites
Fachtagung	conference
Zusammenführung	merge
Basilika	basilica
Anbetung	worship
Sozialministerin	minister of social affairs
Geschäftstätigkeit	business activity
Sterbehilfe	euthanasia
Einkehr	retreat
Gläubige	believers
Versendung	shipment
Generalversammlung	general meeting
Jesuit	jesuit
Beurkundung	notarization
Rentenversicherung	pension insurance
Eigenmittel	own funds
Einbindung	integration
Vermerk	note
Erschließung	development
Sakrament	sacrament
Mitgliederzahl	number of members
Barmherzigkeit	compassion
Kurzform	short form
Bewertungskriterium	evaluation criterion
Abendland	occident
Kursangebot	course offerings
Grenzregion	border region
Beschlußfassung	decision making
Entlastung	discharge
Komplex	complex
Stimmzettel	ballot
Weiterbildung	continuing education
Menschenrechtskommission	human rights commission
Verlautbarung	announcement
Radikalität	radicality
Schlichtungsstelle	arbitration board
Schriftsatz	brief
Korrespondenz	correspondence
Seelsorge	pastoral care
Vaterschaft	fatherhood
Unterschiedlichkeit	difference
Anhörung	hearing
Stimmrecht	right to vote
Beisitzer	assessor
Wahlgang	ballot
Kirchenbau	church building
Trägerschaft	sponsorship
Beanspruchung	stress
Nachrichtenagentur	news agency
Bündelung	bundling
Sprachraum	language area
Auflistung	listing
Außenwand	external wall
Nachahmer	copycat
Stammbaum	family tree
Ausschußmitglied	committee member
Weichenstellung	setting the course
Entsprechende	appropriate
Entschuldung	debt relief
Kolonialismus	colonialism
Entwicklungshilfe	development assistance
Halbsatz	half sentence
Relativierung	relativization
Personalunion	personal union
Christsein	christianity
Hospiz	hospice
Einsetzung	deployment
Aufgabenfeld	task field
Mentalität	mentality
Geschäftsführung	managing directors
Kulturbereich	cultural area
Bedarfsfall	if necessary
Umlage	levy
Einvernehmen	agreement
Ausschüttung	distribution
Kirchengemeinde	parish
Geltungsbereich	scope
Absetzung	deposition
Lehrende	teachers
Wissenschaftlichkeit	scientificity
Gartenbau	horticulture
Suchende	seekers
Landeshauptstadt	state capital
Amtsträger	officials
Friedensverhandlung	peace negotiation
Demokratisierung	democratization
Katholik	catholic
Eigenständigkeit	independence
Stichtag	deadline
Weißrußland	belarus
Thematik	topic
Verwicklung	involvement
Beschlagnahme	seizure
Genese	genesis
Pfingsten	pentecost
Migration	migration
Kriegsbeginn	start of war
Turnus	rotation
Tagesordnungspunkt	agenda item
Mauerbau	building a wall
Literaturverzeichnis	bibliography
Nachrichtendienst	intelligence service
Segnung	blessing
Einzelgespräch	one-on-one conversation
Amtsinhaber	official
Freiwillige	volunteers
Rechtsnachfolger	legal successor
Ortsname	place name
Fazit	conclusion
Bundesverdienstkreuz	federal cross of merit
Grundkenntnis	basic knowledge
Themenschwerpunkt	topic focus
Messias	messiah
Stempel	rubber stamp
Mystik	mysticism
Präzisierung	clarification
Staatsgebiet	national territory
Mitspracherecht	right to have a say
Altenpflege	elderly care
Sozialstation	social station
Blickwinkel	viewpoint
Vertiefung	deepening
Wohnfläche	living space
Niederschrift	transcript
Synode	synod
Pfarrgemeinde	parish
Abgabenordnung	tax code
Südwesten	southwest
Kirchenraum	church interior
Christentum	christianity
Exil	exile
Hinwendung	devotion
Plädoyer	plea
Persönlichkeitsrecht	personal rights
Kulturrat	cultural council
Dekanat	deanery
Delegierte	delegates
Pfarrerin	pastor
Messegelände	exhibition grounds
Menschwerdung	incarnation
Informationsblatt	information sheet
Nichtmitglied	non-member
Gebührenordnung	fee schedule
Bekehrung	conversion
Bamberger	bamberg
Kniff	trick
Programmieren	program
Konfiguration	configuration
Entwickler	developer
Übertragung	transmission
Applikation	application
Mexikaner	mexican
Lizenz	license
Quellcode	source code
Bit	bit
Pragmatismus	pragmatism
Themengebiet	subject area
Innenleben	inner life
Benutzeroberfläche	user interface
Router	routers
Informationsquelle	source of information
G	g
H	h
Telekommunikation	telecommunications
Diagramm	diagram
Jaguar	jaguar
Einsteiger	beginners
Sicherheitslücke	security breach
Sicherheitsproblem	security issue
Korallenriff	coral reef
Rechenzentrum	data center
Zen	zen
Interaktion	interaction
Tcp	tcp
Programmiersprache	programming language
Regulation	regulation
Modus	mode
Nährboden	fertile soil
Repräsentation	representation
Menü	menu
Lebensraum	habitat
Fehlermeldung	error message
Gesetzesänderung	change in law
Besteller	orderer
Heuschrecke	grasshopper
Datenaustausch	data exchange
Variable	variable
Interface	interface
Versand	shipment
Entdecker	explorer
Schlüsselwort	keyword
Senden	send
Metapher	metaphor
Zeichner	illustrator
Bildbearbeitung	image editing
Referenz	reference
Suchbegriff	search term
Wettbewerbsdruck	competitive pressure
Support	support
Grafikkarte	graphic card
Unternehmensberater	business consultant
Übersichtlichkeit	clarity
Datensicherheit	data security
Gebärmutter	uterus
Algorithmus	algorithm
Bug	bug
Urheberrecht	copyright
Wettbewerbsrecht	competition law
Entwicklungsprozeß	development process
Hinterhalt	ambush
Implementierung	implementation
Befähigung	empowerment
Einsatzgebiet	operation area
Bibliographie	bibliography
W	w
Schnittstelle	interface
Züchtung	breeding
Korrektheit	correctness
Implementation	implementation
Review	review
Lizenzgebühr	license fee
Bankrott	bankrupt
Programmierung	programming
Derivat	derivative
Anpassungsfähigkeit	adaptability
Zehntausend	ten thousand
Rücksendung	return
Nervensystem	nervous system
Verfügbarkeit	availability
Abenteurer	adventurer
Taschenrechner	calculator
Geflügel	poultry
Zustellung	delivery
Motte	moth
Larve	larva
Verständlichkeit	understandability
Parasit	parasite
Fachkenntnis	expertise
Buchhändler	bookseller
Glossar	glossary
Informationsbeschaffung	information gathering
Irrglaube	misconception
Milligramm	milligram
Faustregel	rule of thumb
Französische	french
Löschen	delete
Fortentwicklung	further development
Anwendungsbereich	scope of application
Ausgangssituation	initial situation
Privathaushalt	private household
Studentenwohnheim	student dormitory
Index	index
Update	update
Amphibium	amphibian
Performance	performance
Informationsangebot	offer of information
Messehalle	exhibition hall
Ureinwohner	native people
Softwareentwicklung	software development
Rechtswissenschaft	jurisprudence
Wirtschaftsrecht	business law
High	high
Kopieren	copy
Symmetrie	symmetry
Hilfsprogramm	assistance program
Lebenszyklus	life cycle
Entwicklungsphase	phase of development
Record	record
Rezension	review
Koexistenz	coexistence
Jungvogel	young bird
Angelpunkt	pivot point
Administrator	administrator
Fundgrube	treasure trove
Kanadier	canadian
Datenübertragung	data transfer
Timing	timing
Lesbarkeit	readability
Fauna	fauna
Presseerklärung	press release
Umgangssprache	colloquial language
Kennzeichnung	labelling
Tool	tool
Durchschnitt	average
Geldgeber	funders
Arbeitsbereich	workspace
Rabatt	discount
Matt	frosted
Ladezeit	loading time
Einzelperson	individual
Editor	editor
Pazifik	pacific
Ausstellungsstück	exhibit
Warenkorb	shopping cart
Vorbemerkung	preliminary remark
Mittelmaß	mediocre
Pharmakonzern	pharmaceutical company
Schachzug	move
Patentrecht	patent law
Orthopäde	orthopedist
Entfernen	remove
Geheimtip	insider tip
Unternehmensberatung	business consulting
Domain	domain
Sauerkraut	sauerkraut
Aristoteles	aristotle
Illustration	illustration
Kursteilnehmer	course participants
Wachsamkeit	alertness
Speicherplatz	storage space
Professional	professional
Datenbestand	data set
Nahrungskette	food chain
Nebenprodukt	byproduct
Druckerei	printing house
Hinterlassenschaft	legacy
Nutztier	farm animal
Zugänglichkeit	accessibility
Informatiker	computer scientist
Embryo	embryo
Nordwesten	northwest
Vorzug	preference
Sonstige	other
Raster	grid
Lösen	solve
Textverarbeitung	word processing
Einfachheit	simplicity
Linguistik	linguistics
Buchmarkt	book market
Fehlschlag	failure
Postleitzahl	postal code
Safe	safe
Unterernährung	malnutrition
Neustart	restart
Ftp	ftp
Sicherheitsrisiko	security risk
Anschubfinanzierung	start-up financing
